Germany,Israel,2021,,666,,Spike-MR/LR,anti-tank missile,666,?,2022; 2023; 2024,New,EUR88 m deal (incl 82 launchers); produced under licence in Germany; Spike-LR version; German designation MELLS,0.03,19.98,19.98
Germany,Croatia,2017,,3,,PC-9,(armed) trainer aircraft,3,,2017,Second hand,Second-hand; EUR0.8 m deal; unarmed version; operated by civilian company for training of German armed forces,0.9,2.7,2.7
Germany,Sweden,2005,,30,?,RBS-15 Mk-3,anti-ship/land-attack missile,12,?,2014; 2015,New,SEK350 m ($46 m) deal (offsets incl production of components and assembly in FRG); for Braunschweig (K-130) frigates,1.2,36,14.4
Germany,Sweden,2012,,24,?,RBS-15 Mk-3,anti-ship/land-attack missile,24,?,2016,New,SEK168 m ($25 m) deal (SEK83 m option on more); produced under licence in Germany,1.2,28.8,28.8
Germany,Israel,2018,?,5,?,Heron-TP,armed UAV,5,,2021,New,$600m 9-year lease (via German company),9.5,47.5,47.5
Germany,Israel,2021,,1,,Heron,UAV,1,,2021,New,Lease for use with German EU peacekeeping forces in Mali,3,3,3
Germany,Canada,2014,,7,,A-4M Skyhawk-2,FGA aircraft,7,,2015,Second hand,Second-hand; A-4N version; owned and operated by Canadian company for training of FRG forces from 2015,4,28,28
Germany,United States,2019,,3330,,GMLRS,guided rocket,3330,?,2020; 2021; 2022; 2023,New,,0.08,266.4,266.4
Germany,United Kingdom,2003,?,6,?,air refuel system,air refuel system,6,?,2018; 2019; 2020; 2021; 2022; 2023,New,For A400M tanker/transport aircraft produced in Germany,10,60,60
Germany,Belgium,2020,,3,,EC145,light helicopter,3,?,2021,New,1-year lease for training; H1454D2 and H145D3 versions,3.25,9.75,9.75
Germany,United States,2020,?,2290,,JDAM,guided bomb,1832,?,2021; 2022; 2023; 2024,New,EUR213 m deal; GBU-54 LJDAM version; incl production of components in Germany; delivery planned 2021-2025,0.02,45.8,36.64
Germany,Italy,2007,,5,,127/64LW 127mm,naval gun,4,?,2019; 2020; 2021; 2022,New,EUR70 m deal; for 4 F-125 frigates produced in Germany and 1 for training,7,35,28
Germany,Israel,2017,,1000,,Spike-MR/LR,anti-tank missile,1000,?,2018; 2019; 2020; 2021; 2022; 2023,New,EUR158 m deal (incl EUR112 m for missiles and EUR26 m for launchers); produced under licence in Germany; Spike-LR version; German designation MELLS,0.03,30,30
Germany,United States,2003,,18,?,HELRAS,anti-submarine sonar,18,?,2020; 2021; 2022; 2023,New,For 18 NH-90 ASW helicopters produced in FRG,2,36,36
Germany,United States,2019,?,3,,C-130J Hercules,transport aircraft,3,,2021; 2022,New,C-130J-30 version,40,120,120
Germany,United States,2019,?,3,,KC-130J Hercules,tanker/transport aircraft,3,,2024,New,,45,135,135
Germany,Canada,2021,?,6,,Standard Missile-2MR,SAM,6,,2022,Second hand,Second-hand,0.12,0.72,0.72
Germany,France,2010,,6,,Ground Master-400,air-search radar,4,?,2014; 2015,New,EUR100 m 'ARED' programme; GM-406F version; incl production of components in Germany,13,78,52
